ORIGIN_ID,ORIGIN_NAME,DESTINATION_ID,DESTINATION_NAME,DRIVEDISTANCE_KM,DRIVETIME_TEXT,DRIVETIME_MINUTES,FERRY_IND
5901043,Canal Flats,5949022,Hazelton,1241,14h50m,,FALSE
5901043,Canal Flats,5917049,Highlands,1113,14h50m,,TRUE
5901043,Canal Flats,5909009,Hope,777,9h,,FALSE
5901043,Canal Flats,5951034,Houston,1106,13h10m,,FALSE
5901043,Canal Flats,5955025,Hudson's Hope,1180,14h10m,,FALSE
5901043,Canal Flats,5901039,Invermere,55,50m,,FALSE
5901043,Canal Flats,5933042,Kamloops,771,9h10m,,FALSE
5901043,Canal Flats,5903023,Kaslo,383,4h40m,,FALSE
5901043,Canal Flats,5935010,Kelowna,609,7h10m,,FALSE
5901043,Canal Flats,5909032,Kent,814,9h30m,,FALSE
5901043,Canal Flats,5907009,Keremeos,576,6h40m,,FALSE
5901043,Canal Flats,5901028,Kimberley,73,1h,,FALSE
5901043,Canal Flats,5949005,Kitimat,1438,17h10m,,FALSE
5901043,Canal Flats,5919021,Ladysmith,1033,13h50m,,TRUE
5901043,Canal Flats,5935016,Lake Country,627,7h30m,,FALSE
5901043,Canal Flats,5919016,Lake Cowichan,1081,14h30m,,TRUE
5901043,Canal Flats,5917044,Langford,1102,14h40m,,TRUE
5901043,Canal Flats,5915001,Langley,881,10h10m,,FALSE
5901043,Canal Flats,5915002,Langley,890,10h20m,,FALSE
5901043,Canal Flats,5921008,Lantzville,1017,13h40m,,TRUE
5901043,Canal Flats,5931026,Lillooet,902,10h50m,,FALSE
5901043,Canal Flats,5915065,Lions Bay,957,10h50m,,FALSE
5901043,Canal Flats,5933035,Logan Lake,803,9h20m,,FALSE
5901043,Canal Flats,5937005,Lumby,490,6h10m,,FALSE
5901043,Canal Flats,5933015,Lytton,840,10h,,FALSE
5901043,Canal Flats,5953033,Mackenzie,980,11h50m,,FALSE
5901043,Canal Flats,5915075,Maple Ridge,896,10h30m,,FALSE
5901043,Canal Flats,5947023,Masset,1815,1D3h20m,,TRUE
5901043,Canal Flats,5953012,McBride,589,7h10m,,FALSE
5901043,Canal Flats,5933006,Merritt,738,8h30m,,FALSE
5901043,Canal Flats,5917042,Metchosin,1119,15h,,TRUE
5901043,Canal Flats,5905037,Midway,460,5h20m,,FALSE
5901043,Canal Flats,5909056,Mission,881,10h20m,,FALSE
5901043,Canal Flats,5905009,Montrose,302,3h30m,,FALSE
5901043,Canal Flats,5903050,Nakusp,453,5h30m,,FALSE
5901043,Canal Flats,5921007,Nanaimo,1006,13h30m,,TRUE
5901043,Canal Flats,5903015,Nelson,314,3h40m,,FALSE
5901043,Canal Flats,5903032,New Denver,406,4h50m,,FALSE
5901043,Canal Flats,5949024,New Hazelton,1235,14h40m,,FALSE
5901043,Canal Flats,5915029,New Westminster,912,10h30m,,FALSE
5901043,Canal Flats,5949035,Nisga'a,1490,18h20m,,FALSE
5901043,Canal Flats,5919008,North Cowichan,1049,14h,,TRUE
5901043,Canal Flats,5917005,North Saanich,1022,13h20m,,TRUE
5901043,Canal Flats,5915051,North Vancouver,931,10h40m,,FALSE
5901043,Canal Flats,5915046,North Vancouver,938,11h50m,,FALSE
5901043,Canal Flats,5917030,Oak Bay,1122,15h,,TRUE
5901043,Canal Flats,5907014,Oliver,550,6h30m,,FALSE
5901043,Canal Flats,5941005,One Hundred Mile House,876,10h40m,,FALSE
5901043,Canal Flats,5907005,Osoyoos,529,6h10m,,FALSE
5901043,Canal Flats,5921018,Parksville,1036,13h50m,,TRUE
5901043,Canal Flats,5935018,Peachland,628,7h30m,,FALSE
5901043,Canal Flats,5931012,Pemberton,1000,12h,,FALSE
5901043,Canal Flats,5907041,Penticton,593,7h,,FALSE
5901043,Canal Flats,5915070,Pitt Meadows,902,10h40m,,FALSE
5901043,Canal Flats,5923008,Port Alberni,1085,14h30m,,TRUE
5901043,Canal Flats,5943017,Port Alice,1399,18h10m,,TRUE
5901043,Canal Flats,5947030,Port Clements,1773,1D2h50m,,TRUE
5901043,Canal Flats,5915039,Port Coquitlam,903,10h20m,,FALSE
5901043,Canal Flats,5947007,Port Edward,1491,17h40m,,FALSE
5901043,Canal Flats,5943023,Port Hardy,1383,18h,,TRUE
5901043,Canal Flats,5943012,Port McNeill,1351,17h30m,,TRUE
5901043,Canal Flats,5915043,Port Moody,913,10h40m,,FALSE
5901043,Canal Flats,5955005,Pouce Coupe,939,10h50m,,FALSE
5901043,Canal Flats,5927008,Powell River,1100,14h30m,,TRUE
5901043,Canal Flats,5953023,Prince George,799,9h40m,,FALSE
5901043,Canal Flats,5947012,Prince Rupert,1523,18h10m,,FALSE
